date,c1_bid,c1_oi,c1_vol,c2_bid,c2_oi,c2_vol
2025-09-23,425.5,825997.0,145931.0,442.25,301454.0,45199.0
2025-09-24,424.0,819886.0,134256.0,440.75,302416.0,36114.0
2025-09-25,425.0,823224.0,146851.0,441.75,305728.0,49216.0
2025-09-26,421.75,807029.0,131813.0,438.75,309694.0,39744.0
2025-09-29,421.25,802928.0,146154.0,438.5,314597.0,38562.0
2025-09-30,415.75,796993.0,279177.0,431.75,323250.0,93763.0
2025-10-01,418.25,800920.0,285170.0,434.25,334085.0,98996.0
2025-10-02,421.0,806589.0,192896.0,437.25,338405.0,64088.0
2025-10-03,419.25,797271.0,179524.0,436.75,338053.0,71210.0
2025-10-06,421.75,796524.0,141859.0,438.5,342502.0,42733.0
2025-10-07,419.0,793763.0,219828.0,435.75,358443.0,112486.0
2025-10-08,422.0,800496.0,167360.0,437.5,358612.0,78418.0
2025-10-09,418.25,795860.0,207206.0,434.25,364859.0,111236.0
2025-10-10,414.25,810959.0,233653.0,430.0,381786.0,83936.0
2025-10-13,411.0,811077.0,181175.0,427.25,381785.0,73056.0
2025-10-14,413.0,801281.0,192433.0,429.25,386430.0,84369.0
2025-10-15,416.75,789452.0,195171.0,432.75,388722.0,77812.0
2025-10-16,421.5,784881.0,304262.0,435.75,400742.0,150002.0
2025-10-17,422.5,777668.0,185452.0,436.5,401025.0,84956.0
2025-10-20,423.5,767650.0,179465.0,437.25,404995.0,69823.0
2025-10-21,419.5,760197.0,181051.0,434.75,413917.0,71473.0
2025-10-22,423.0,757156.0,186819.0,436.25,420528.0,80548.0
2025-10-23,427.5,761344.0,206571.0,440.0,429374.0,101270.0
2025-10-24,423.25,754980.0,211852.0,437.75,435038.0,104489.0
2025-10-27,428.0,733586.0,295622.0,443.25,437982.0,145056.0
2025-10-28,431.25,715271.0,378016.0,445.5,437468.0,215857.0
2025-10-29,434.25,689660.0,239879.0,447.0,438246.0,157844.0
2025-10-30,429.25,670246.0,301183.0,443.0,443530.0,158864.0
2025-10-31,430.5,661306.0,214312.0,443.25,441115.0,127060.0
2025-11-03,434.5,653871.0,207957.0,446.5,447211.0,109257.0
2025-11-04,430.75,642443.0,183033.0,444.75,451453.0,114456.0
2025-11-05,434.75,628029.0,201307.0,449.0,462888.0,115841.0
2025-11-06,428.75,609681.0,228266.0,443.0,468140.0,122797.0
2025-11-07,426.75,582623.0,186066.0,442.0,477537.0,114033.0
2025-11-10,429.25,549705.0,220392.0,444.0,502897.0,149131.0
2025-11-11,431.5,505590.0,221848.0,446.25,506392.0,165446.0
2025-11-12,435.0,483348.0,271699.0,449.0,512494.0,215669.0
2025-11-13,442.0,450169.0,400924.0,455.0,563744.0,304493.0
2025-11-14,430.0,414388.0,411585.0,443.5,576329.0,314292.0
2025-11-17,434.75,393282.0,219642.0,447.75,579528.0,173671.0
2025-11-18,435.5,376028.0,162294.0,448.75,585736.0,140864.0
2025-11-19,429.75,345372.0,198902.0,442.0,598157.0,178328.0
2025-11-20,426.25,308966.0,195292.0,437.75,619695.0,227070.0
2025-11-21,425.75,223441.0,194578.0,437.5,646444.0,195235.0
2025-11-24,424.0,154559.0,227312.0,437.0,682949.0,259740.0
2025-11-25,423.5,77870.0,227795.0,437.75,716267.0,281855.0
2025-11-26,428.0,13468.0,158325.0,445.5,745324.0,310045.0
2025-11-28,426.5,8066.0,8642.0,447.5,739987.0,87644.0
2025-12-01,433.5,5861.0,3265.0,445.0,727008.0,168991.0
2025-12-02,436.5,4358.0,2267.0,449.5,738669.0,211525.0
2025-12-03,431.0,3888.0,1340.0,443.0,730114.0,187591.0
2025-12-04,435.0,3395.0,1242.0,446.25,730678.0,151430.0
2025-12-05,435.5,2517.0,1038.0,444.5,727826.0,112552.0
2025-12-08,434.0,1423.0,1738.0,443.5,724884.0,114701.0
2025-12-09,435.0,,873.0,447.75,,168071.0
