date,s1_bid,s1_oi,s1_vol,s2_bid,s2_oi,s2_vol
2025-07-09,1002.0,380.0,18.0,1008.5,105651.0,37642.0
2025-07-10,1012.5,55.0,48.0,1012.5,106382.0,51876.0
2025-07-11,1002.0,7.0,22.0,1004.0,106713.0,40206.0
2025-07-14,,205.0,213.0,1000.5,102460.0,41417.0
2025-07-15,995.0,102785.0,31994.0,988.25,81604.0,20475.0
2025-07-16,1012.0,100436.0,33432.0,1005.0,80934.0,22369.0
2025-07-17,1021.5,96784.0,36536.0,1012.25,79770.0,25507.0
2025-07-18,1027.25,95090.0,46931.0,1020.5,79780.0,38338.0
2025-07-21,1015.0,93022.0,36572.0,1011.0,80493.0,23500.0
2025-07-22,1011.0,87810.0,57095.0,1008.5,83826.0,45113.0
2025-07-23,1005.5,79229.0,56306.0,1004.75,85716.0,38339.0
2025-07-24,1005.0,59324.0,68411.0,1005.75,85982.0,51127.0
2025-07-25,999.0,54247.0,50674.0,1002.25,80662.0,35739.0
2025-07-28,988.25,28880.0,59017.0,992.25,79292.0,51995.0
2025-07-29,978.75,13035.0,51072.0,988.25,78155.0,53185.0
2025-07-30,965.5,2458.0,26906.0,976.0,81228.0,45033.0
2025-07-31,962.0,1369.0,2159.0,970.25,81895.0,24348.0
2025-08-01,,891.0,446.0,968.0,80692.0,29313.0
2025-08-04,968.0,574.0,484.0,975.25,78118.0,32968.0
2025-08-05,965.0,436.0,306.0,970.75,75649.0,26999.0
2025-08-06,,383.0,142.0,966.5,75139.0,30023.0
2025-08-07,,302.0,22.0,974.5,76745.0,29336.0
2025-08-08,,246.0,206.0,966.5,75277.0,19859.0
2025-08-11,,226.0,26.0,990.75,73562.0,34940.0
2025-08-12,,89.0,157.0,1011.75,71049.0,77852.0
2025-08-13,,4.0,59.0,1021.75,68756.0,41102.0
2025-08-14,,3.0,4.0,1010.0,65625.0,27617.0
2025-08-15,1022.25,62084.0,19843.0,1042.25,417695.0,114070.0
2025-08-18,1019.5,60798.0,17318.0,1040.25,418554.0,139131.0
2025-08-19,1013.0,58920.0,18605.0,1033.25,421101.0,119715.0
2025-08-20,1014.0,58145.0,14436.0,1035.0,416266.0,78264.0
2025-08-21,1032.75,52999.0,35172.0,1054.0,414499.0,209807.0
2025-08-22,1036.0,44772.0,23422.0,1057.75,406803.0,173590.0
2025-08-25,1025.25,28423.0,30733.0,1047.75,399670.0,163195.0
2025-08-26,1028.0,17561.0,23442.0,1048.75,405398.0,154540.0
2025-08-27,1019.5,11199.0,18842.0,1048.0,409616.0,122281.0
2025-08-28,1018.5,1875.0,19385.0,1048.0,408609.0,117498.0
2025-08-29,997.0,1299.0,694.0,1052.75,409717.0,107371.0
2025-09-02,997.0,1185.0,1134.0,1040.0,406717.0,124743.0
2025-09-03,997.0,364.0,583.0,1031.0,403873.0,101587.0
2025-09-04,997.0,190.0,409.0,1033.0,398440.0,115810.0
2025-09-05,997.0,112.0,127.0,1026.75,401796.0,102785.0
2025-09-08,997.0,79.0,65.0,1033.75,401077.0,96001.0
2025-09-09,997.0,47.0,18.0,1030.25,399041.0,88969.0
2025-09-10,997.0,42.0,20.0,1024.75,403638.0,100353.0
2025-09-11,997.0,24.0,17.0,1034.25,405446.0,102675.0
2025-09-12,,20.0,20.0,1045.0,401087.0,185166.0
2025-09-15,1042.75,392215.0,119751.0,1061.75,165872.0,32036.0
2025-09-16,1049.5,396283.0,109074.0,1068.0,166712.0,37755.0
2025-09-17,1043.5,401705.0,106461.0,1063.0,168361.0,30861.0
2025-09-18,1038.75,403514.0,99218.0,1057.75,168849.0,31199.0
2025-09-19,1025.75,406542.0,184812.0,1045.25,169427.0,48285.0
2025-09-22,1011.0,404771.0,188011.0,1030.5,168326.0,52638.0
2025-09-23,1012.25,399687.0,147291.0,1032.0,169089.0,52948.0
2025-09-24,1008.75,399008.0,155373.0,1027.75,172028.0,42417.0
2025-09-25,1012.0,397721.0,132635.0,1030.75,174785.0,41298.0
2025-09-26,1013.75,390531.0,103466.0,1033.0,179388.0,35343.0
2025-09-29,1009.25,387100.0,103672.0,1028.25,182936.0,32465.0
2025-09-30,1000.5,379620.0,160384.0,1018.75,179391.0,65425.0
2025-10-01,1013.75,380690.0,207983.0,1032.5,185507.0,66473.0
2025-10-02,1022.0,375112.0,169691.0,1039.75,190634.0,60325.0
2025-10-03,1017.25,370070.0,137811.0,1036.0,192039.0,59818.0
2025-10-06,1017.25,361143.0,117346.0,1035.25,197097.0,53146.0
2025-10-07,1020.25,349866.0,153295.0,1037.25,204675.0,95067.0
2025-10-08,1029.0,349993.0,199782.0,1044.0,219271.0,124324.0
2025-10-09,1021.0,342973.0,212396.0,1038.0,240577.0,134680.0
2025-10-10,1006.0,307715.0,239699.0,1022.0,259577.0,118978.0
2025-10-13,1007.0,307892.0,159036.0,1025.25,259577.0,96924.0
2025-10-14,1006.0,304254.0,143602.0,1024.0,264793.0,81545.0
2025-10-15,1006.25,285694.0,147308.0,1024.0,267710.0,90174.0
2025-10-16,1010.75,273746.0,145818.0,1028.75,280216.0,88660.0
2025-10-17,1020.0,251723.0,163412.0,1037.5,286787.0,98007.0
2025-10-20,1031.75,228376.0,183111.0,1050.0,307444.0,126909.0
2025-10-21,1030.25,207136.0,173746.0,1048.0,310181.0,124163.0
2025-10-22,1034.5,184565.0,206187.0,1049.75,324972.0,167046.0
2025-10-23,1044.0,167735.0,145526.0,1061.0,335571.0,131501.0
2025-10-24,1041.0,129765.0,154262.0,1060.0,349007.0,151065.0
2025-10-27,1065.0,84989.0,178679.0,1084.0,368805.0,273084.0
2025-10-28,1076.0,51007.0,136145.0,1093.75,371683.0,330945.0
2025-10-29,1076.75,30881.0,83363.0,1093.0,367736.0,221828.0
2025-10-30,1085.0,9278.0,54356.0,1105.75,368981.0,388453.0
2025-10-31,1096.0,4807.0,7984.0,1114.0,371294.0,161419.0
2025-11-03,1105.0,3080.0,2982.0,1134.0,373949.0,193156.0
2025-11-04,1090.0,2058.0,1309.0,1119.75,374679.0,171478.0
2025-11-05,1115.0,1556.0,1495.0,1134.0,384338.0,163607.0
2025-11-06,1084.25,983.0,662.0,1108.0,372289.0,212012.0
2025-11-07,1093.25,831.0,350.0,1116.75,373775.0,129373.0
2025-11-10,1093.25,485.0,635.0,1127.0,378102.0,120398.0
2025-11-11,1104.0,232.0,196.0,1126.5,374992.0,123364.0
2025-11-12,1108.25,138.0,99.0,1135.0,378373.0,122620.0
2025-11-13,1017.5,51.0,148.0,1145.25,384535.0,172835.0
2025-11-14,,6.0,26.0,1122.5,389564.0,217050.0
2025-11-17,1157.0,396492.0,233035.0,1163.25,244276.0,98144.0
2025-11-18,1150.0,387989.0,186560.0,1157.0,241473.0,81481.0
2025-11-19,1135.0,384890.0,118644.0,1143.25,245451.0,52024.0
2025-11-20,1123.0,375525.0,128502.0,1132.75,245863.0,60341.0
2025-11-21,1125.5,364865.0,123067.0,1134.75,247527.0,47177.0
2025-11-24,1120.75,363665.0,109625.0,1129.5,244990.0,51516.0
2025-11-25,1124.0,356128.0,115334.0,1133.25,247142.0,48459.0
2025-11-26,1131.75,354944.0,104778.0,1141.0,251286.0,52584.0
2025-11-28,1137.25,354968.0,38009.0,1145.25,253194.0,20410.0
2025-12-01,1127.25,347646.0,117117.0,1137.5,255573.0,63918.0
2025-12-02,1124.0,338780.0,134455.0,1134.0,260833.0,79658.0
2025-12-03,1116.0,335615.0,127538.0,1126.5,268406.0,70637.0
2025-12-04,1119.5,329565.0,134989.0,1128.75,272604.0,76860.0
2025-12-05,1105.0,313054.0,140332.0,1115.5,273635.0,83293.0
2025-12-08,1093.25,295335.0,170570.0,1105.5,276326.0,112901.0
2025-12-09,1087.25,,161540.0,1098.0,,116544.0
2025-12-10,1084.25,,6229.0,1095.5,,3148.0
