date,w1_bid,w1_oi,w1_vol,w2_bid,w2_oi,w2_vol
2025-10-09,507.75,280146.0,79086.0,522.5,121756.0,52568.0
2025-10-10,498.5,291742.0,63513.0,514.75,129135.0,23378.0
2025-10-13,496.5,291732.0,52172.0,511.0,129135.0,25984.0
2025-10-14,500.25,290186.0,65741.0,508.0,133242.0,29365.0
2025-10-15,498.5,286928.0,57004.0,513.0,135893.0,30379.0
2025-10-16,502.25,286602.0,53290.0,516.75,135923.0,25524.0
2025-10-17,504.0,282130.0,38177.0,520.0,136563.0,19043.0
2025-10-20,505.25,280551.0,37582.0,518.0,138495.0,16715.0
2025-10-21,500.25,280780.0,41036.0,514.0,140132.0,18277.0
2025-10-22,504.0,279056.0,45473.0,518.0,139332.0,20356.0
2025-10-23,513.0,275212.0,58191.0,529.25,139803.0,25716.0
2025-10-24,512.75,265319.0,59008.0,524.0,138588.0,28824.0
2025-10-27,525.5,260335.0,109465.0,537.0,137307.0,44840.0
2025-10-28,530.0,255883.0,105303.0,546.25,135716.0,56805.0
2025-10-29,533.25,249085.0,90090.0,543.0,139273.0,69179.0
2025-10-30,524.5,242677.0,101549.0,536.75,137238.0,58572.0
2025-10-31,533.25,248611.0,111375.0,546.5,140687.0,77099.0
2025-11-03,544.5,242607.0,145872.0,553.5,141834.0,86137.0
2025-11-04,550.0,231542.0,116421.0,562.0,148865.0,73804.0
2025-11-05,554.0,228459.0,72195.0,560.75,152654.0,45088.0
2025-11-06,535.75,207142.0,119141.0,548.75,155747.0,85057.0
2025-11-07,527.0,177651.0,127657.0,540.75,160287.0,86715.0
2025-11-10,535.75,157297.0,92410.0,549.5,167527.0,80841.0
2025-11-11,536.0,136859.0,80355.0,551.0,179885.0,80517.0
2025-11-12,536.5,113915.0,95686.0,553.0,189835.0,92000.0
2025-11-13,535.25,94946.0,92763.0,552.0,201091.0,101004.0
2025-11-14,526.5,82898.0,85222.0,541.0,206600.0,102731.0
2025-11-17,544.75,68853.0,64246.0,556.75,214445.0,91649.0
2025-11-18,546.5,63918.0,34471.0,558.5,213268.0,75638.0
2025-11-19,537.0,56561.0,37984.0,550.25,216101.0,68039.0
2025-11-20,527.75,48750.0,41598.0,541.75,220132.0,76650.0
2025-11-21,529.5,35835.0,32622.0,542.0,223500.0,69724.0
2025-11-24,522.5,26125.0,26119.0,535.0,228938.0,61424.0
2025-11-25,522.0,12283.0,26212.0,538.25,232613.0,69580.0
2025-11-26,522.0,1970.0,18026.0,540.75,236480.0,72214.0
2025-11-28,519.5,833.0,1198.0,538.0,238097.0,23906.0
2025-12-01,515.25,507.0,426.0,535.0,237289.0,61051.0
2025-12-02,545.0,347.0,184.0,541.0,239134.0,75307.0
2025-12-03,515.25,230.0,139.0,538.25,236999.0,46731.0
2025-12-04,539.0,163.0,73.0,540.0,241669.0,57135.0
2025-12-05,515.25,111.0,56.0,535.5,242978.0,48904.0
2025-12-08,515.25,87.0,31.0,534.75,244072.0,49765.0
2025-12-09,515.25,,14.0,534.0,,52441.0
