date,c1_bid,c1_oi,c1_vol,c2_bid,c2_oi,c2_vol,spread_c1_c2,spread_pct,d_c1_oi,d_c2_oi,roll_pressure,vol_ratio,oi_ratio,ret_1d,ret_5d,ret_21d
2024-12-17,443.5,778582.0,164416.0,449.75,274326.0,51033.0,-6.25,-0.01409244644867172,-10497.0,1057.0,-11554.0,3.2217584700095387,2.8381633530908377,-0.003370786516853963,0.01255707762557079,0.04660766961651919
2024-12-18,437.5,773388.0,176178.0,443.75,275616.0,44396.0,-6.25,-0.014285714285681633,-5194.0,1290.0,-6484.0,3.9683304802233543,2.806034482758611,-0.013528748590755368,0.0051694428489375,0.020408163265306145
2024-12-19,440.25,775208.0,182519.0,446.0,276478.0,54082.0,-5.75,-0.013060760931259375,1820.0,862.0,958.0,3.37485669908651,2.803868662244364,0.006285714285714228,0.04448398576512447,0.030427150380339274
2024-12-20,446.0,773714.0,191422.0,451.25,274442.0,47534.0,-5.25,-0.0117713004484041,-1494.0,-2036.0,542.0,4.027054319013674,2.8192259202308585,0.01306076093128894,0.058125741399762676,0.03660662405578141
2024-12-23,447.5,773308.0,132878.0,453.0,276236.0,38337.0,-5.5,-0.012290502793268624,-406.0,1794.0,-2200.0,3.4660510733755,2.7994468497950926,0.0033632286995515237,0.00561797752808979,0.04800936768149877
2024-12-24,448.25,765553.0,88153.0,453.0,275634.0,42256.0,-4.75,-0.010596765197968552,-7755.0,-602.0,-7153.0,2.0861652783036235,2.777425861831259,0.0016759776536312554,0.010710259301014657,0.052230046948356756
2024-12-26,453.5,765265.0,176165.0,457.5,280183.0,48769.0,-4.0,-0.008820286659296978,-288.0,4549.0,-4837.0,3.6122331809140316,2.731304183337309,0.011712214166201829,0.03657142857142848,0.06768687463213663
2024-12-27,453.5,749899.0,162024.0,460.75,290183.0,53865.0,-7.25,-0.015986769569975773,-15366.0,10000.0,-25366.0,3.007964355332721,2.5842278837836727,0.0,0.030096536059057266,0.08104886769964237
2024-12-30,452.5,743912.0,217069.0,460.0,294749.0,71065.0,-7.5,-0.01657458563532249,-5987.0,4566.0,-10553.0,3.0545134735804815,2.5238830326820363,-0.0022050716648290836,0.014573991031390232,0.09167671893848017
2024-12-31,458.25,746247.0,172882.0,465.75,300407.0,53677.0,-7.5,-0.016366612111257246,2335.0,5658.0,-3323.0,3.2207835758331647,2.4841198773663646,0.012707182320441879,0.02402234636871503,0.09107142857142847
2025-01-02,459.5,743840.0,163449.0,467.0,304171.0,55292.0,-7.5,-0.016322089227385587,-2407.0,3764.0,-6171.0,2.9561057657526777,2.445466530339834,0.0027277686852154037,0.025097601784718426,0.08372641509433953
2025-01-03,450.75,726805.0,199340.0,458.25,303542.0,45256.0,-7.5,-0.016638935108116166,-17035.0,-629.0,-16406.0,4.404719816156876,2.3944132937122298,-0.0190424374319913,-0.006063947078280063,0.07066508313539188
2025-01-06,456.5,720713.0,227403.0,464.25,316130.0,74520.0,-7.75,-0.01697699890467256,-6092.0,12588.0,-18680.0,3.0515700483091375,2.2797994495935145,0.012756516916250682,0.006615214994487362,0.08690476190476182
2025-01-07,458.0,718953.0,211629.0,465.0,319031.0,67746.0,-7.0,-0.015283842794726455,-1760.0,2901.0,-4661.0,3.12385971127442,2.253552162642495,0.0032858707557503752,0.012154696132596676,0.0738569753810081
2025-01-08,453.75,706036.0,192588.0,462.0,332705.0,87037.0,-8.25,-0.018181818181778112,-12917.0,13674.0,-26591.0,2.2127141330698183,2.12210817390781,-0.009279475982532759,-0.009819967266775809,0.0676470588235294
2025-01-09,456.25,696482.0,157712.0,465.0,333996.0,66201.0,-8.75,-0.019178082191738787,-9554.0,1291.0,-10845.0,2.382320508753608,2.085300422759548,0.005509641873278293,-0.007072905331882429,0.058584686774941996
2025-01-10,470.5,725603.0,467086.0,479.0,356926.0,209013.0,-8.5,-0.018065887353840456,29121.0,22930.0,6191.0,2.2347222421571757,2.032922790718519,0.03123287671232866,0.043815862451469734,0.07420091324200917
2025-01-13,475.75,724076.0,376883.0,485.75,380066.0,183530.0,-10.0,-0.021019442984716724,-1527.0,23140.0,-24667.0,2.053522584863499,1.9051322665010764,0.011158342189160564,0.04216867469879526,0.093049971280873
2025-01-14,474.25,717966.0,278017.0,484.25,394637.0,131176.0,-10.0,-0.021085925144921275,-6110.0,14571.0,-20681.0,2.1194197109227138,1.8193073634757972,-0.0031529164477140936,0.035480349344978235,0.1251482799525505
2025-01-15,478.75,722959.0,218140.0,488.0,401241.0,99883.0,-9.25,-0.019321148825024916,4993.0,6604.0,-1611.0,2.183955227616289,1.801807392564564,0.009488666315234484,0.05509641873278226,0.13582443653618026
2025-01-16,474.5,723691.0,209824.0,482.5,404511.0,86161.0,-8.0,-0.0168598524762553,732.0,3270.0,-2538.0,2.435254929724557,1.789051472024242,-0.008877284595300239,0.040000000000000036,0.06629213483146068
2025-01-17,484.25,734986.0,305007.0,493.0,425406.0,157985.0,-8.75,-0.018069179142967334,11295.0,20895.0,-9600.0,1.9306073361394949,1.7277283348142676,0.020547945205479534,0.02922422954303938,0.09188275084554687
2025-01-21,489.5,731108.0,295105.0,499.0,441569.0,124155.0,-9.5,-0.019407558733361783,-3878.0,16163.0,-20041.0,2.3769078973863125,1.65570499740697,0.010841507485802815,0.028901734104046284,0.11885714285714277
2025-01-22,484.25,730560.0,264538.0,493.5,445933.0,116651.0,-9.25,-0.01910170366542261,-548.0,4364.0,-4912.0,2.267773100959252,1.6382730141074968,-0.010725229826353377,0.021085925144965767,0.09994321408290752
2025-01-23,489.0,739097.0,250550.0,498.5,463172.0,118837.0,-9.5,-0.019427402862945958,8537.0,17239.0,-8702.0,2.1083500929844905,1.5957290164344962,0.009808982963345425,0.021409921671018184,0.0964125560538116
2025-01-24,485.75,704672.0,208959.0,495.75,469160.0,97323.0,-10.0,-0.02058672156454846,-34425.0,5988.0,-40413.0,2.1470669831385987,1.5019865291158634,-0.006646216768916191,0.023709167544784027,0.08547486033519558
2025-01-27,482.25,693686.0,216234.0,492.5,478214.0,83981.0,-10.25,-0.021254536028986512,-10986.0,9054.0,-20040.0,2.5747966802014433,1.450576520135334,-0.0072053525476067914,-0.00413009808982967,0.0758505298382599
2025-01-28,485.0,688017.0,225855.0,495.5,491257.0,98934.0,-10.5,-0.021649484536037836,-5669.0,13043.0,-18712.0,2.282885560070327,1.40052355488064,0.005702436495593544,-0.009193054136874323,0.06945975744211697
2025-01-29,495.75,699507.0,277207.0,506.0,503185.0,129134.0,-10.25,-0.02067574382244947,11490.0,11928.0,-438.0,2.1466616073226095,1.390158689150111,0.02216494845360817,0.02374806401652041,0.09316427783902981
2025-01-30,490.0,696397.0,218110.0,501.75,519219.0,102614.0,-11.75,-0.023979591836685757,-3110.0,16034.0,-19144.0,2.125538425555946,1.3412394384643063,-0.011598587997982857,0.002044989775051187,0.08287292817679548
2025-01-31,482.5,680248.0,318483.0,492.0,516787.0,151879.0,-9.5,-0.01968911917094365,-16149.0,-2432.0,-13717.0,2.0969521790372463,1.3163024611687189,-0.015306122448979553,-0.006690684508491973,0.052918712493180475
2025-02-03,488.0,666145.0,322166.0,499.0,518311.0,158846.0,-11.0,-0.022540983606511186,-14103.0,1524.0,-15627.0,2.0281656447124763,1.285222578722039,0.011398963730570033,0.011923276308968278,0.06202393906420012
2025-02-04,493.75,654135.0,279780.0,504.0,526984.0,167842.0,-10.25,-0.020759493670844033,-12010.0,8673.0,-20683.0,1.6669248459860961,1.2412805701880867,0.01178278688524581,0.018041237113401998,0.09539656128674423
2025-02-05,493.0,640625.0,226004.0,504.25,533339.0,126818.0,-11.25,-0.022819472616586574,-13510.0,6355.0,-19865.0,1.782112949265863,1.2011591126844254,-0.0015189873417721378,-0.005547150781644028,0.07995618838992335
2025-02-06,495.5,607712.0,299134.0,507.5,545245.0,203499.0,-12.0,-0.02421796165484517,-32913.0,11906.0,-44819.0,1.469953169303036,1.1145668460967066,0.005070993914807254,0.011224489795918391,0.08187772925764203
2025-02-07,487.5,553885.0,287303.0,501.0,574798.0,197726.0,-13.5,-0.027692307692250888,-53827.0,29553.0,-83380.0,1.4530360195421874,0.9636167836352927,-0.016145307769929396,0.010362694300518172,0.07438016528925617
2025-02-10,491.75,519665.0,250904.0,504.25,605648.0,173332.0,-12.5,-0.02541942043716234,-34220.0,30850.0,-65070.0,1.447534211801621,0.8580313977756041,0.008717948717948731,0.007684426229508157,0.07780821917808223
2025-02-11,483.75,467202.0,311257.0,498.0,635605.0,222792.0,-14.25,-0.02945736434102438,-52463.0,29957.0,-82420.0,1.3970744012352267,0.735050857057448,-0.01626842907981696,-0.020253164556962022,0.028161530286928693
2025-02-12,490.5,420862.0,271391.0,504.0,674346.0,190528.0,-13.5,-0.027522935779760404,-46340.0,38741.0,-85081.0,1.4244153090359348,0.6241039466386682,0.013953488372093092,-0.005070993914807254,0.031003678402522272
2025-02-13,493.0,384127.0,269316.0,505.25,707836.0,211061.0,-12.25,-0.02484787018250538,-36735.0,33490.0,-70225.0,1.2760102529600388,0.5426779649523328,0.0050968399592252744,-0.005045408678102881,0.03953610964681076
2025-02-14,496.5,369697.0,195600.0,508.25,726295.0,160764.0,-11.75,-0.023665659617273585,-14430.0,18459.0,-32889.0,1.2166903037993506,0.5090176856511466,0.007099391480730244,0.01846153846153853,0.03707571801566578
2025-02-18,501.75,345971.0,238775.0,515.0,752766.0,173575.0,-13.25,-0.026407573492722655,-23726.0,26471.0,-50197.0,1.375630131067254,0.4595996631091196,0.010574018126888296,0.020335536349771255,0.057428872497365724
2025-02-19,497.5,297547.0,210080.0,512.0,787861.0,185421.0,-14.5,-0.029145728643157495,-48424.0,35095.0,-83519.0,1.1329892514871502,0.3776643341909291,-0.008470353761833582,0.028423772609819098,0.027361899845121274
2025-02-20,497.75,265543.0,163804.0,511.5,803214.0,167194.0,-13.75,-0.027624309392209695,-32004.0,15353.0,-47357.0,0.9797241527805963,0.33060056224119555,0.0005025125628139726,0.014780835881753385,0.016853932584269593
2025-02-21,490.5,166183.0,168137.0,505.0,805571.0,225966.0,-14.5,-0.02956167176344636,-99360.0,2357.0,-101717.0,0.7440809679332256,0.20629218281194306,-0.014565544952285236,-0.005070993914807254,0.012906556530717594
2025-02-24,483.0,119591.0,189315.0,497.25,818765.0,280980.0,-14.25,-0.02950310559000103,-46592.0,13194.0,-59786.0,0.6737668161434954,0.146062667554182,-0.015290519877675823,-0.027190332326283984,-0.012269938650306789
2025-02-25,480.25,77419.0,116438.0,494.75,814449.0,233372.0,-14.5,-0.030192608016595124,-42172.0,-4316.0,-37856.0,0.49893731895857046,0.09505690350163104,-0.005693581780538248,-0.04285002491280521,-0.011322696860525006
2025-02-26,478.25,46457.0,101750.0,493.5,823658.0,221417.0,-15.25,-0.03188708834285021,-30962.0,9209.0,-40171.0,0.4595401437107338,0.05640326446170612,-0.004164497657470068,-0.03869346733668344,-0.00829445308449972
2025-02-27,464.75,8313.0,86413.0,481.0,833922.0,323813.0,-16.25,-0.03496503496495973,-38144.0,10264.0,-48408.0,0.266860811641286,0.009968558210480104,-0.028227914270778864,-0.06629834254143652,-0.04175257731958759
2025-02-28,453.0,4482.0,7600.0,469.5,834087.0,268768.0,-16.5,-0.03642384105952225,-3831.0,165.0,-3996.0,0.028277175854268262,0.005373540170270001,-0.02528240989779451,-0.07645259938837923,-0.086232980332829
2025-03-03,437.75,2787.0,3364.0,456.5,807222.0,353207.0,-18.75,-0.04283266704730364,-1695.0,-26865.0,25170.0,0.009524160053453048,0.003452581817641239,-0.03366445916114791,-0.09368530020703936,-0.10663265306122449
2025-03-04,435.0,1901.0,2273.0,452.25,792062.0,391274.0,-17.25,-0.03965517241370194,-886.0,-15160.0,14274.0,0.005809228315707137,0.0024000646414043315,-0.006282124500285535,-0.09422175950026024,-0.0984455958549223
2025-03-05,431.0,1460.0,1169.0,456.5,773488.0,277827.0,-25.5,-0.05916473317851702,-441.0,-18574.0,18133.0,0.00420765440363966,0.0018875535237780005,-0.00919540229885063,-0.09879769994772614,-0.11680327868852458
2025-03-06,444.0,885.0,668.0,464.0,756635.0,313858.0,-20.0,-0.045045045044943596,-575.0,-16853.0,16278.0,0.0021283510377304317,0.0011696524744427613,0.030162412993039345,-0.04464766003227538,-0.1007594936708861
2025-03-07,445.0,682.0,311.0,469.5,748076.0,170217.0,-24.5,-0.05505617977515718,-203.0,-8559.0,8356.0,0.0018270795513961485,0.0009116720760992186,0.0022522522522523403,-0.017660044150110354,-0.0973630831643002
2025-03-10,449.5,335.0,479.0,472.0,729182.0,158427.0,-22.5,-0.050055617352502656,-347.0,-18894.0,18547.0,0.0030234745340124917,0.00045941891050519556,0.010112359550561889,0.026841804683038317,-0.0928355196770938
2025-03-11,451.0,297.0,76.0,469.0,723465.0,189880.0,-18.0,-0.03991130820390264,-38.0,-5717.0,5679.0,0.0004002527912365684,0.00041052435155812593,0.0033370411568409697,0.0367816091954023,-0.07487179487179485
2025-03-12,446.0,132.0,233.0,461.5,721958.0,231919.0,-15.5,-0.03475336322862163,-165.0,-1507.0,1342.0,0.0010046611101289632,0.0001828361206607584,-0.011086474501108667,0.03480278422273786,-0.09303507880020334
2025-03-13,425.0,70.0,101.0,464.0,718058.0,189221.0,-39.0,-0.09176470588213703,-62.0,-3900.0,3838.0,0.0005337673936825166,9.748516136579482e-05,-0.047085201793722,-0.0427927927927928,-0.12144702842377264
2025-03-14,,68.0,32.0,458.5,698506.0,242039.0,,,-2.0,-19552.0,19550.0,0.00013221009837257577,9.735063120431306e-05,0.0,-0.0449438202247191,-0.13353720693170235
2025-03-17,460.75,684690.0,180875.0,469.5,454484.0,98696.0,-8.75,-0.01899077590880306,684622.0,-244022.0,928644.0,1.8326477263516066,1.5065216817313667,0.08411764705882363,0.02502780867630694,-0.06541582150101422
2025-03-18,458.25,673772.0,177170.0,466.75,460139.0,94661.0,-8.5,-0.01854882705942488,-10918.0,5655.0,-16573.0,1.8716261184648177,1.4642792721329827,-0.005425935973955465,0.016075388026607573,-0.07703927492447127
2025-03-19,462.25,663462.0,185225.0,469.25,459452.0,98580.0,-7.0,-0.015143320713866645,-10310.0,-687.0,-9623.0,1.8789308176100437,1.4440289736468632,0.008728859792689558,0.03643497757847536,-0.07872446437468861
2025-03-20,467.5,658785.0,219751.0,474.0,465624.0,133221.0,-6.5,-0.01390374331547828,-4677.0,6172.0,-10849.0,1.6495222224724209,1.4148433070460256,0.011357490535424564,0.10000000000000009,-0.06030150753768848
2025-03-21,463.0,656332.0,182427.0,470.5,480310.0,108350.0,-7.5,-0.01619870410363672,-2453.0,14686.0,-17139.0,1.6836825103830024,1.3664758177010652,-0.009625668449197877,0.0894117647058823,-0.0698141637368157
2025-03-24,464.0,650835.0,125182.0,471.5,484235.0,67046.0,-7.5,-0.01616379310341344,-5497.0,3925.0,-9422.0,1.8671061659159103,1.3440478280173855,0.002159827213822796,0.007053716766142193,-0.05402650356778793
2025-03-25,458.75,652322.0,148189.0,466.0,490780.0,96901.0,-7.25,-0.015803814713862007,1487.0,6545.0,-5058.0,1.529282463545252,1.32915359224092,-0.011314655172413812,0.0010911074740862503,-0.05020703933747417
2025-03-26,451.5,645623.0,154487.0,459.0,497311.0,84966.0,-7.5,-0.01661129568102633,-6699.0,6531.0,-13230.0,1.8182214062095212,1.298227869482072,-0.01580381471389647,-0.023255813953488413,-0.059864653826132264
2025-03-27,450.0,646262.0,170192.0,458.0,505044.0,126025.0,-8.0,-0.01777777777773827,639.0,7733.0,-7094.0,1.3504622098789816,1.2796152414443074,-0.0033222591362126463,-0.03743315508021394,-0.05906952430737067
2025-03-28,453.0,623072.0,206960.0,460.0,523746.0,163002.0,-7.0,-0.015452538631312468,-23190.0,18702.0,-41892.0,1.2696776726665853,1.1896453624466798,0.006666666666666599,-0.021598272138228958,-0.02528240989779451
2025-03-31,457.5,619538.0,282804.0,464.0,551585.0,216324.0,-6.5,-0.01420765027319299,-3534.0,27839.0,-31373.0,1.307316802573911,1.1231958809612277,0.009933774834437026,-0.014008620689655138,0.009933774834437026
2025-04-01,460.25,607630.0,179571.0,467.0,557388.0,126856.0,-6.75,-0.01466594242256455,-11908.0,5803.0,-17711.0,1.4155499148640867,1.0901382878712833,0.006010928961748707,0.003269754768392419,0.05139920045688173
2025-04-02,457.25,601505.0,159591.0,464.5,569169.0,107473.0,-7.25,-0.015855658829927052,-6125.0,11781.0,-17906.0,1.4849404036362484,1.056812651426903,-0.00651819663226505,0.012735326688815052,0.05114942528735633
2025-04-03,458.0,579860.0,203152.0,465.5,577802.0,139283.0,-7.5,-0.01637554585149263,-21645.0,8633.0,-30278.0,1.4585556026219895,1.003561773756406,0.0016402405686166688,0.01777777777777767,0.06264501160092806
2025-04-04,460.25,562971.0,212888.0,466.25,580622.0,126896.0,-6.0,-0.013036393264501822,-16889.0,2820.0,-19709.0,1.6776572941621353,0.9695998429270661,0.004912663755458624,0.016004415011037443,0.0365990990990992
2025-04-07,464.75,515571.0,216782.0,468.0,587793.0,140908.0,-3.25,-0.006993006992991946,-47400.0,7171.0,-54571.0,1.5384648139211292,0.8771302142080615,0.00977729494839763,0.015846994535519077,0.04438202247191003
2025-04-08,468.5,475642.0,255177.0,474.25,608680.0,206915.0,-5.75,-0.012273212379909769,-39929.0,20887.0,-60816.0,1.2332455356064025,0.7814319511073129,0.008068854222700317,0.017925040738729026,0.04226918798665191
2025-04-09,473.25,446751.0,257173.0,479.5,618144.0,200946.0,-6.25,-0.01320655044899481,-28891.0,9464.0,-38355.0,1.2798114916445151,0.7227296552259656,0.010138740661686185,0.03499179879715686,0.049334811529933464
2025-04-10,482.0,405090.0,326270.0,487.0,578804.0,333680.0,-5.0,-0.010373443983380968,-41661.0,-39340.0,-2321.0,0.9777930951810089,0.6998742233985931,0.018489170628631868,0.05240174672489073,0.08071748878923768
2025-04-11,489.0,355026.0,284335.0,496.0,612526.0,275411.0,-7.0,-0.0143149284253286,-50064.0,33722.0,-83786.0,1.032402482108554,0.5796096818747276,0.014522821576763434,0.062466051059206995,0.1505882352941177
2025-04-14,485.0,338513.0,201393.0,492.0,635751.0,188941.0,-7.0,-0.014432989690691891,-16513.0,23225.0,-39738.0,1.0659041711433672,0.5324616083969973,-0.008179959100204526,0.04357181280258193,0.14117647058823524
2025-04-15,480.75,313243.0,178411.0,488.75,647520.0,189549.0,-8.0,-0.016640665626590452,-25270.0,11769.0,-37039.0,0.9412394684224082,0.48375803063997946,-0.008762886597938113,0.02614727854855925,0.04340748779164416
2025-04-16,483.75,293755.0,136221.0,491.0,651145.0,142357.0,-7.25,-0.014987080103328193,-19488.0,3625.0,-23113.0,0.9568970967356649,0.45113607568206704,0.006240249609984483,0.022187004754358197,0.0556464811783961
2025-04-17,483.0,279832.0,117566.0,490.0,660700.0,115218.0,-7.0,-0.0144927536231584,-13923.0,9555.0,-23478.0,1.0203787602631444,0.42353867110640164,-0.0015503875968991832,0.0020746887966804906,0.04488912925905897
2025-04-21,482.0,261497.0,128840.0,490.0,666016.0,132427.0,-8.0,-0.01659751037340955,-18335.0,5316.0,-23651.0,0.9729133786916493,0.3926287056166813,-0.0020703933747412417,-0.014314928425357865,0.031016042780748654
2025-04-22,475.25,240636.0,152079.0,483.0,667834.0,162010.0,-7.75,-0.01630720673326395,-20861.0,1818.0,-22679.0,0.9387013147336527,0.3603230742969056,-0.014004149377593311,-0.020103092783505194,0.026457883369330526
2025-04-23,472.0,213016.0,147853.0,479.5,674953.0,165328.0,-7.5,-0.01588983050844091,-27620.0,7119.0,-34739.0,0.8943010258395379,0.3156012344563246,-0.00683850604944769,-0.018200728029121205,0.01724137931034475
2025-04-24,477.0,176861.0,146915.0,483.25,672170.0,183145.0,-6.25,-0.013102725366848842,-36155.0,-2783.0,-33372.0,0.8021786016544225,0.2631194489489262,0.010593220338983134,-0.013953488372092981,0.039782016348773874
2025-04-25,477.0,120641.0,129454.0,484.25,671411.0,172391.0,-7.25,-0.015199161425544656,-56220.0,-759.0,-55461.0,0.7509324732729624,0.17968278744316046,0.0,-0.012422360248447228,0.056478405315614655
2025-04-28,475.0,55681.0,176588.0,482.5,689553.0,281192.0,-7.5,-0.015789473684177286,-64960.0,18142.0,-83102.0,0.6279979515775675,0.0807494130255396,-0.004192872117400381,-0.014522821576763434,0.05555555555555558
2025-04-29,462.0,10534.0,100359.0,470.5,677764.0,318620.0,-8.5,-0.018398268398228574,-45147.0,-11789.0,-33358.0,0.3149802272299281,0.015542283154608365,-0.027368421052631597,-0.027880063124671173,0.019867549668874274
2025-04-30,462.5,5076.0,10991.0,475.25,665212.0,196430.0,-12.75,-0.027567567567507962,-5458.0,-12552.0,7094.0,0.05595377488163694,0.007630650078471212,0.0010822510822510178,-0.0201271186440678,0.010928961748633892
2025-05-01,464.25,3513.0,3008.0,472.25,666763.0,163168.0,-8.0,-0.017232094776484155,-1563.0,1551.0,-3114.0,0.01843498725240232,0.005268738667262573,0.003783783783783745,-0.026729559748427723,0.00869092884302014
2025-05-02,459.0,1966.0,2624.0,469.0,665836.0,163656.0,-10.0,-0.021786492374680205,-1547.0,-927.0,-620.0,0.016033631519773085,0.002952679038081445,-0.011308562197092087,-0.037735849056603765,0.003827227993439042
2025-05-05,442.5,1201.0,1098.0,454.5,676223.0,270570.0,-12.0,-0.027118644067735325,-765.0,10387.0,-11152.0,0.00405809956757954,0.0017760413354766078,-0.03594771241830064,-0.06842105263157894,-0.03384279475982532
2025-05-06,442.5,957.0,466.0,456.0,668587.0,218024.0,-13.5,-0.030508474576202243,-244.0,-7636.0,7392.0,0.0021373793710784037,0.0014313769187854362,0.0,-0.04220779220779225,-0.038565996740901665
2025-05-07,439.5,725.0,617.0,449.75,674660.0,248109.0,-10.25,-0.023321956769002682,-232.0,6073.0,-6305.0,0.002486810232599372,0.001074615361811874,-0.006779661016949157,-0.04972972972972978,-0.054330285099515874
2025-05-08,425.0,500.0,438.0,448.75,678978.0,256171.0,-23.75,-0.05588235294104498,-225.0,4318.0,-4543.0,0.001709795410097155,0.0007364008848593022,-0.0329920364050057,-0.08454496499730746,-0.09284951974386335
2025-05-09,425.0,324.0,240.0,449.5,674777.0,179566.0,-24.5,-0.05764705882339377,-176.0,-4201.0,4025.0,0.0013365559181582186,0.00048015863018448983,0.0,-0.07407407407407407,-0.10195456946645531
2025-05-12,422.0,228.0,205.0,447.5,670475.0,249867.0,-25.5,-0.060426540284217,-96.0,-4302.0,4206.0,0.0008204364722032088,0.0003400574219769561,-0.007058823529411784,-0.04632768361581918,-0.12448132780082988
2025-05-13,422.0,110.0,66.0,443.0,674385.0,241737.0,-21.0,-0.04976303317523753,-118.0,3910.0,-4028.0,0.0002730239888804764,0.00016311157573196294,0.0,-0.04632768361581918,-0.1370143149284253
2025-05-14,,76.0,44.0,445.0,675892.0,177064.0,,,-34.0,1507.0,-1541.0,0.00024849771833913023,0.00011244399992898256,0.0,-0.03981797497155859,-0.12989690721649483
2025-05-15,448.0,679315.0,191182.0,425.0,310899.0,78515.0,23.0,0.051339285714171116,679239.0,-364993.0,1044232.0,2.4349742087498893,2.1850022032878775,0.06161137440758302,0.054117647058823604,-0.0681227249089964
2025-05-16,443.25,682405.0,173410.0,420.75,317870.0,87124.0,22.5,0.050761421319682434,3090.0,6971.0,-3881.0,1.9903815251824755,2.1468052977632297,-0.010602678571428603,0.04294117647058826,-0.08372093023255811
2025-05-19,447.25,687629.0,179623.0,426.75,324632.0,71629.0,20.5,0.045835662381116075,5224.0,6762.0,-1538.0,2.50768543467028,2.1181799699351815,0.009024252679074918,0.059834123222748836,-0.0740165631469979
2025-05-20,454.5,679970.0,194894.0,435.25,326447.0,89154.0,19.25,0.04235423542344917,-7659.0,1815.0,-9474.0,2.1860376427305317,2.082941488204817,0.016210173281162588,0.07701421800947861,-0.05705394190871371
2025-05-21,459.75,676564.0,201425.0,441.75,328023.0,79331.0,18.0,0.03915171288735367,-3406.0,1576.0,-4982.0,2.539045266037204,2.0625504918862334,0.011551155115511635,0.08945497630331745,-0.03261441346659655
2025-05-22,462.75,669733.0,192800.0,441.0,328983.0,71803.0,21.75,0.04700162074544138,-6831.0,960.0,-7791.0,2.6851245769674987,2.035767805631288,0.006525285481239873,0.032924107142857206,-0.01959745762711862
2025-05-23,459.25,669855.0,167356.0,437.25,331551.0,70787.0,22.0,0.04790419161666216,122.0,2568.0,-2446.0,2.3642194188198062,2.020367907199791,-0.0075634792004322104,0.036097010716300115,-0.03721174004192873
2025-05-27,458.25,663164.0,153148.0,432.75,335785.0,53721.0,25.5,0.05564648117827464,-6691.0,4234.0,-10925.0,2.8508032240650243,1.9749661241568208,-0.0021774632553075435,0.02459474566797093,-0.03930817610062898
2025-05-28,450.75,663834.0,196402.0,430.0,342895.0,91024.0,20.75,0.046034387132454724,670.0,7110.0,-6440.0,2.157694673932126,1.9359687367853078,-0.016366612111292977,-0.008250825082508295,-0.05105263157894735
2025-05-29,447.0,651774.0,157586.0,427.25,348687.0,52939.0,19.75,0.044183445190057756,-12060.0,5792.0,-17852.0,2.97674682181373,1.8692236877199269,-0.008319467554076532,-0.027732463295269127,-0.03246753246753242
2025-05-30,444.0,644804.0,140113.0,423.75,351813.0,78834.0,20.25,0.04560810810800539,-6970.0,3126.0,-10096.0,1.7773168937260346,1.8328032221663162,-0.006711409395973145,-0.04051863857374394,-0.040000000000000036
2025-06-02,438.25,633846.0,211154.0,420.0,352455.0,87669.0,18.25,0.04164289788923755,-10958.0,642.0,-11600.0,2.4085366549179024,1.7983742605438942,-0.012950450450450401,-0.04572672836145886,-0.05600430802369416
2025-06-03,438.5,631008.0,209493.0,423.75,365885.0,91583.0,14.75,0.033637400227973464,-2838.0,13430.0,-16268.0,2.287466014434968,1.7246074586277063,0.0005704506560182399,-0.04309874522640478,-0.04466230936819171
2025-06-04,438.25,618917.0,220751.0,427.5,370737.0,108753.0,10.75,0.02452937820872897,-12091.0,4852.0,-16943.0,2.029838257335411,1.6694233378378698,-0.0005701254275940482,-0.02773155851358844,-0.009604519774011333
2025-06-05,438.0,602011.0,199450.0,430.75,378433.0,127453.0,7.25,0.016552511415487324,-16906.0,7696.0,-24602.0,1.5648905871183765,1.590799428168258,-0.0005704506560182399,-0.020134228187919434,-0.01016949152542368
2025-06-06,442.0,568794.0,229798.0,433.0,387154.0,154725.0,9.0,0.020361990950180178,-33217.0,8721.0,-41938.0,1.4852027791242433,1.4691673080996155,0.009132420091324311,-0.0045045045045044585,0.005688282138794021
2025-06-09,433.5,531803.0,228598.0,422.75,402508.0,158917.0,10.75,0.02479815455588282,-36991.0,15354.0,-52345.0,1.4384741720520686,1.3212234290995426,-0.019230769230769273,-0.01083856246434678,0.020000000000000018
2025-06-10,438.75,488572.0,245097.0,424.75,413379.0,165595.0,14.0,0.031908831908759185,-43231.0,10871.0,-54102.0,1.480099036806658,1.1818984515420445,0.01211072664359869,0.0005701254275940482,0.032352941176470695
2025-06-11,436.25,456412.0,201677.0,425.0,432306.0,126178.0,11.25,0.025787965615986733,-32160.0,18927.0,-51087.0,1.598353120195267,1.0557614282475816,-0.005698005698005715,-0.00456360524814603,0.03376777251184837
2025-06-12,438.25,420160.0,190442.0,426.0,458177.0,130969.0,12.25,0.027952082144830685,-36252.0,25871.0,-62123.0,1.4540998251494517,0.9170255163397532,0.004584527220630408,0.0005707762557076723,0.038507109004739304
2025-06-13,444.25,391830.0,179124.0,428.5,469594.0,104075.0,15.75,0.035453010692098025,-28330.0,11417.0,-39747.0,1.721104972375674,0.8344016320481079,0.0136908157444382,0.005090497737556543,0.052725118483412325
2025-06-16,435.0,361355.0,177619.0,420.0,480762.0,106249.0,15.0,0.034482758620610385,-30475.0,11168.0,-41643.0,1.671723969166753,0.7516297045107543,-0.020821609454136136,0.0034602076124568004,-0.029017857142857095
